UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,PJM Total Actual Load (MW),Atlantic Electric Company Actual Load (MW),"American Electric Power Co., Inc - Appalachian Actual Load (MW)","American Electric Power Co., Inc - Indiana Michigan Actual Load (MW)","American Electric Power Co., Inc - Kentucky Actual Load (MW)","American Electric Power Co., Inc - Ohio Actual Load (MW)",Allegheny Power System Actual Load (MW),Baltimore Gas and Electric Company Actual Load (MW),ComEd Actual Load (MW),Dayton Power and Light Company Actual Load (MW),Duke Energy Ohio/Kentucky Actual Load (MW),Dominion Energy Actual Load (MW),Delmarva Power and Light Actual Load (MW),Duquesne Light Actual Load (MW),Easton Utilities Actual Load (MW),East Kentucky Power Coop Actual Load (MW),Jersey Central Power and Light Company Actual Load (MW),Metropolitan Edison Company Actual Load (MW),Orion Energy Actual Load (MW),Ohio Valley Electric Actual Load (MW),PAPWR Actual Load (MW),Pennsylvania Electric Company Actual Load (MW),Potomac Electric Power Actual Load (MW),Pennsylvania Power and Light Company Actual Load (MW),First Energy - Pennsylvania Electric Company Actual Load (MW),Public Service Electric and Gas Company Actual Load (MW),Rockland Electric Actual Load (MW),Southern Maryland Electric Coop Actual Load (MW),UGI Electric Service Actual Load (MW),Vineland Municipal Electric Utility Actual Load (MW)
2/24/2025 10:00,2/24/2025 4:00,2/24/2025 5:00,2/24/2025,5,93130.736,936.755,5397.676,3024.142,865.901,7194.803,6164.069,3497.042,9394.809,1935.68,2955.756,16388.181,2299.522,1396.611,32.603,2147.277,2191.27,1728.808,6635.624,32,537.78,3999.59,2650.501,4717.499,1908.815,4260.194,129.785,518.577,117.97,71.496
2/24/2025 11:00,2/24/2025 5:00,2/24/2025 6:00,2/24/2025,6,98677.683,984.743,5726.354,3151.779,894.414,7557.09,6525.233,3807.854,9595.257,2062.69,3141.425,17403.683,2488.621,1451.702,35.269,2307.287,2359.667,1868.22,6959.029,37,569.605,4334.113,2895.749,5044.537,2038.352,4524.174,136.674,572.815,126.628,77.719
2/24/2025 12:00,2/24/2025 6:00,2/24/2025 7:00,2/24/2025,7,106772.394,1079.105,6172.114,3350.784,944.208,8076.415,6980.301,4209.906,10187.48,2249.7,3377.479,18766.846,2764.492,1468.026,39.784,2466.686,2584.309,2052.278,7573.721,47,611.936,4773.101,3235.483,5622.399,2238.908,4889.211,149.554,634.84,140.896,85.432
2/24/2025 13:00,2/24/2025 7:00,2/24/2025 8:00,2/24/2025,8,110080.86,1074.252,6292.937,3495.012,977.041,8284.056,7146.149,4290.728,10961.661,2328.24,3515.291,18947.738,2760.265,1528.731,41.781,2517.278,2622.962,2104.127,7939.914,34,638.114,5021.386,3425.007,5802.407,2308.319,4994.514,158.346,636.531,148.832,85.241
2/24/2025 14:00,2/24/2025 8:00,2/24/2025 9:00,2/24/2025,9,106099.585,933.453,5956.487,3508.497,946.676,8217.385,6796.399,3926.004,11277.255,2318.836,3507.702,17464.856,2448.953,1604.061,38.072,2386.543,2406.808,2039.742,8041.149,38,632.886,4871.339,3176.734,5591.738,2300.296,4741.163,153.443,552.651,146.683,75.774
2/24/2025 15:00,2/24/2025 9:00,2/24/2025 10:00,2/24/2025,10,100850.344,789.073,5442.634,3538.571,886.97,8112.293,6487.742,3531.497,11249.449,2309.768,3362.944,15887.967,2192.011,1628.319,33.789,2109.113,2169.927,1945.84,8020.474,38,607.588,4666.382,2937.437,5353.57,2259.488,4469.246,148.662,460.803,143.436,67.351
2/24/2025 16:00,2/24/2025 10:00,2/24/2025 11:00,2/24/2025,11,96429.262,684.842,4993.12,3442.814,798.743,7943.982,6247.399,3278.16,11057.868,2299.047,3290.362,14892.577,2011.168,1592.436,30.625,1862.264,1984.696,1885.718,7970.276,35,577.759,4531.217,2752.71,5131.486,2187.852,4195.462,142.926,403.805,143.349,61.599
2/24/2025 17:00,2/24/2025 11:00,2/24/2025 12:00,2/24/2025,12,93263.889,624.298,4657.078,3413.116,731.048,7764.627,6038.681,3128.923,10790.041,2247.593,3162.09,14248.151,1901.351,1586.336,29.124,1824.71,1895.218,1833.526,7735.852,34,584.933,4434.679,2636.008,4979.698,2198.401,4081.203,141.41,364.167,139.028,58.599
2/24/2025 18:00,2/24/2025 12:00,2/24/2025 13:00,2/24/2025,13,90898.965,588.001,4434.621,3359.694,680.002,7607.007,5848.661,3045.399,10507.813,2197.573,3104.991,13788.968,1831.113,1561.553,27.719,1698.897,1855.264,1792.577,7697.42,30,593.959,4335.096,2570.652,4856.09,2141.362,4076.891,138.275,337.901,134.717,56.749
2/24/2025 19:00,2/24/2025 13:00,2/24/2025 14:00,2/24/2025,14,89335.622,596.344,4283.077,3303.16,648.943,7437.962,5770.459,3023.074,10480.119,2171.829,3073.029,13420.479,1781.458,1560.7,26.667,1633.322,1815.798,1767.517,7610.787,29,574.97,4278.786,2520.953,4751.087,2127.122,4002.472,136.481,321.331,132.095,56.601
2/24/2025 20:00,2/24/2025 14:00,2/24/2025 15:00,2/24/2025,15,88351.037,650.425,4134.259,3187.677,627.617,7354.138,5585.652,2984.631,10395.961,2139.814,3033.353,13261.451,1772.292,1519.896,26.226,1572.292,1907.75,1742.739,7469.984,28,584.798,4237.611,2498.776,4751.731,2096.174,4139.053,138.685,318.678,130.809,60.565
2/24/2025 21:00,2/24/2025 15:00,2/24/2025 16:00,2/24/2025,16,88932.748,763.564,4041.468,3126.515,614.177,7335.112,5562.265,3044.801,10279.786,2079.95,3007.796,13357.551,1824.815,1508.673,26.296,1560.905,2091.319,1772.808,7427.271,31,605.947,4266.797,2605.534,4830.798,2055.355,4432.739,146.477,333.041,132.34,67.648
2/24/2025 22:00,2/24/2025 16:00,2/24/2025 17:00,2/24/2025,17,91248.531,906.235,4088.972,3087.657,614.91,7372.963,5749.505,3238.168,10311.523,2066.896,3022.212,13780.413,1974.39,1523.897,28.344,1595.144,2390.212,1824.278,7380.696,29,587.148,4359.208,2726.54,4979.619,2062.986,4820.061,153.104,362.96,135.633,75.857
2/24/2025 23:00,2/24/2025 17:00,2/24/2025 18:00,2/24/2025,18,94906.946,1046.732,4272.365,3133.1,629.344,7512.796,5918.789,3519.9,10631.065,2101.921,3069.048,14526.541,2161.152,1512.759,29.949,1528.314,2648.169,1945.139,7439.031,39,623.239,4611.134,2847.785,5113.753,2112.531,5130.489,162.675,413.202,140.959,86.065
2/25/2025 0:00,2/24/2025 18:00,2/24/2025 19:00,2/24/2025,19,99086.404,1151.212,4528.875,3295.408,657.989,7660.112,6202.661,3775.012,11011.324,2166.595,3170.574,15390.097,2346.051,1469.176,32.053,1706.455,2826.443,1970.925,7691.269,35,627.366,4781.075,2914.892,5324.058,2178.668,5309.761,168.78,461.02,145.546,88.007
2/25/2025 1:00,2/24/2025 19:00,2/24/2025 20:00,2/24/2025,20,99731.351,1154.248,4644.833,3326.792,690.552,7794.216,6262.989,3822.962,11064.834,2186.69,3184.984,15577.604,2377.081,1471.661,32.096,1828.66,2776.047,1986.576,7672.537,35,641.479,4737.549,2878.399,5249.785,2183.893,5273.197,170.176,475.655,143.707,87.149
2/25/2025 2:00,2/24/2025 20:00,2/24/2025 21:00,2/24/2025,21,98561.296,1162.213,4674.408,3311.767,702.421,7680.174,6222.082,3761.73,10921.794,2134.69,3151.611,15449.925,2346.804,1491.493,31.447,1860.951,2705.315,1932.3,7580.523,33,622.942,4640.385,2834.795,5156.303,2132.41,5147.715,170.64,475.831,140.223,85.404
2/25/2025 3:00,2/24/2025 21:00,2/24/2025 22:00,2/24/2025,22,95674.834,1085.15,4648.836,3232.125,699.761,7396.433,6046.308,3638.115,10666.23,2056.68,3009.956,15112.447,2257.842,1465.689,30.043,1831.114,2593.671,1858.141,7337.791,35,609.307,4509.708,2721.673,4947.464,2042.602,5012.441,156.589,456.932,134.41,82.376
2/25/2025 4:00,2/24/2025 22:00,2/24/2025 23:00,2/24/2025,23,91468.246,1015.307,4535.079,3085.485,695.358,7152.953,5816.531,3418.639,10276.814,1948.68,2870.373,14516.811,2132.429,1443.476,28.102,1773.151,2396.644,1751.724,7035.791,34,572.566,4229.187,2576.072,4700.035,1935.562,4752.572,146.102,424.476,126.795,77.532
2/25/2025 5:00,2/24/2025 23:00,2/25/2025 0:00,2/24/2025,24,87535.04,955.752,4458.417,2985.778,689.741,6903.653,5568.144,3215.923,9745.006,1864.68,2731.649,14031.697,2025.258,1398.965,26.408,1734.137,2272.977,1666.04,6671.942,30,556.657,3976.939,2436.419,4505.85,1862.297,4494.186,135.935,398.807,118.703,73.08
2/25/2025 6:00,2/25/2025 0:00,2/25/2025 1:00,2/25/2025,1,84912.203,912.601,4402.34,2920.303,692.822,6721.475,5461.402,3090.019,9337.233,1808.67,2619.729,13698.267,1965.913,1326.284,25.624,1733.31,2159.18,1616.78,6526.75,30,554.628,3843.977,2308.435,4335.013,1830.901,4293.304,129.125,383.388,114.444,70.286
2/25/2025 7:00,2/25/2025 1:00,2/25/2025 2:00,2/25/2025,2,83331.427,889.83,4414.238,2860.024,698.12,6564.288,5356.061,3021.35,9058.607,1763.68,2544.739,13628.869,1937.561,1287.039,25.407,1679.463,2109.663,1589.274,6399.519,29,548.733,3720.967,2256.553,4307.165,1803.953,4156.011,125.754,375.996,111.073,68.49
2/25/2025 8:00,2/25/2025 2:00,2/25/2025 3:00,2/25/2025,3,82927.669,878.181,4459.802,2846.023,713.43,6602.933,5379.976,3018.353,8891.851,1750.68,2528.147,13690.564,1930.1,1278.499,25.505,1716.845,2063.911,1583.856,6319.867,33,545.834,3658.916,2223.938,4260.386,1767.882,4079.695,123.765,377.642,109.876,68.212
2/25/2025 9:00,2/25/2025 3:00,2/25/2025 4:00,2/25/2025,4,83373.919,870.509,4541.462,2846.222,729.066,6601.208,5386.347,3068.843,8813.405,1754.68,2531.845,13947.28,1953.323,1278.908,25.984,1744.586,2065.724,1600.596,6292.086,41,534.715,3676.821,2264.163,4278.58,1780.967,4057.701,123.817,386.124,109.363,68.594
2/25/2025 10:00,2/25/2025 4:00,2/25/2025 5:00,2/25/2025,5,85452.149,893.077,4701.348,2928.599,740.312,6704.801,5557.109,3214.765,8873.07,1802.68,2586.02,14423.478,2020.842,1296.76,27.23,1746.611,2114.279,1656.166,6335.494,36,551.1,3796.032,2350.532,4422.366,1807.065,4141.953,126.923,413.597,112.887,71.053
2/25/2025 11:00,2/25/2025 5:00,2/25/2025 6:00,2/25/2025,6,90318.062,939.431,5000.025,2982.422,758.912,6985.972,5888.286,3500.339,9079.046,1912.68,2752.196,15380.285,2191.411,1313.444,29.734,1812.415,2254.121,1780.296,6684.791,43,567.401,4080.301,2589.811,4708.15,1944.427,4349.934,133.203,459.78,120.24,76.009
2/25/2025 12:00,2/25/2025 6:00,2/25/2025 7:00,2/25/2025,7,97456.082,1032.298,5369.402,3153.113,796.918,7443.557,6267.663,3855.751,9665.258,2110.69,2982.671,16537.985,2412.022,1347.018,33.53,1920.575,2451.58,1943.667,7200.126,39,589.932,4475.758,2950.364,5175.708,2125.907,4704.636,146.028,509.743,131.697,83.485
2/25/2025 13:00,2/25/2025 7:00,2/25/2025 8:00,2/25/2025,8,100735.442,1029.99,5496.156,3264.155,810.863,7654.038,6438.615,3958.201,10454.212,2181.266,3147.795,16787.293,2404.338,1426.376,34.797,1914.893,2493.714,1997.377,7529.582,36,621.297,4704.745,3064.57,5377.126,2190.257,4833.123,153.358,509.959,136.747,84.599
2/25/2025 14:00,2/25/2025 8:00,2/25/2025 9:00,2/25/2025,9,97596.84,920.57,5287.29,3209.717,808.257,7564.686,6355.63,3600.667,10552.947,2188.86,3069.946,15657.658,2171.33,1517.331,32.576,1800.267,2362.209,1982.591,7578.724,30,633.013,4591.446,2862.039,5228.316,2208.459,4574.185,147.447,446.419,138.37,75.89
2/25/2025 15:00,2/25/2025 9:00,2/25/2025 10:00,2/25/2025,10,93703.461,763.776,4945.576,3153.076,752.676,7505.226,6260.153,3293.922,10286.952,2191.28,2995.234,14668.111,1970.886,1563.717,29.707,1648.616,2171.835,1875.144,7625.86,39,605.301,4402.7,2673.242,5029.693,2222.245,4298.397,148.303,381.96,134.554,66.319
2/25/2025 16:00,2/25/2025 10:00,2/25/2025 11:00,2/25/2025,11,91277.709,691.406,4671.404,3047.355,694.565,7501.757,6040.388,3183.218,10083.009,2142.8,2954.087,13988.448,1912.651,1509.909,28.342,1592.169,1967.341,1857.098,7676.93,31,608.139,4332.497,2657.358,4942.128,2252.892,4209.987,140.89,363.366,131.605,64.97
2/25/2025 17:00,2/25/2025 11:00,2/25/2025 12:00,2/25/2025,12,89602.524,733.764,4436.165,2976.989,642.293,7404.045,5957.493,3166.284,9959.24,2060.502,2864.202,13574.326,1813.096,1501.351,26.784,1507.713,1934.527,1843.512,7474.564,27,609.651,4279.103,2672.448,4924.42,2234.866,4295.885,140.651,344.294,128.606,68.75
2/25/2025 18:00,2/25/2025 12:00,2/25/2025 13:00,2/25/2025,13,87984.118,695.856,4223.296,2937.442,619.188,7238.39,5738.46,3125.53,9878.855,1999.846,2824.576,13243.107,1791.333,1496.615,26.501,1295.506,1976.805,1843.431,7367.324,32,584.57,4291.382,2635.594,4952.054,2194.533,4298.853,143.593,332.502,130.565,66.411
2/25/2025 19:00,2/25/2025 13:00,2/25/2025 14:00,2/25/2025,14,87215.598,769.729,4056.117,2914.581,604.652,7141.526,5502.379,3164.753,9827.312,1973.793,2780.032,12965.949,1776.564,1510.276,26.934,1228.346,2061.654,1836.417,7297.856,37,620.861,4237.94,2611.95,4903.247,2174.636,4507.644,145.985,335.376,132.436,69.653
2/25/2025 20:00,2/25/2025 14:00,2/25/2025 15:00,2/25/2025,15,85909.758,825.242,3949.886,2858.199,588.13,7009.783,5477.839,3067.381,9817.914,1922.468,2748.825,12674.91,1784.72,1499.546,25.801,1237.4,2189.528,1775.913,7128.569,34,624.63,4177.242,2480.758,4838.135,2103.138,4413.997,144.275,305.279,129.691,76.559
2/25/2025 21:00,2/25/2025 15:00,2/25/2025 16:00,2/25/2025,16,85846.623,909.162,3897.04,2814.567,580.625,6993.982,5462.679,2941.665,9748.378,1877.451,2698.164,12797.891,1789.585,1504.992,24.686,1347.898,2300.773,1755.602,7023.962,32,617.108,4262.16,2450.459,4710.101,2075.128,4575.308,146.186,304.579,127.873,76.619
2/25/2025 22:00,2/25/2025 16:00,2/25/2025 17:00,2/25/2025,17,87242.847,915.452,3933.491,2860.111,577.721,6975.912,5559.406,3091.048,9806.595,1898.923,2704.88,13120.812,1844.135,1516.738,25.388,1375.896,2415.1,1772.224,7016.941,38,600.192,4285.416,2585.08,4763.472,2070.53,4798.251,152.972,329.275,132.544,76.342
2/25/2025 23:00,2/25/2025 17:00,2/25/2025 18:00,2/25/2025,18,90138.377,1005.535,4035.647,2865.549,586.283,7036.844,5713.649,3308.783,10099.534,1935.833,2750.978,13795.704,1998.989,1485.917,26.588,1416.25,2557.276,1850.734,7110.062,40,616.584,4445.124,2685.778,4945.095,2098.911,4980.884,160.901,365.762,136.32,82.863
2/26/2025 0:00,2/25/2025 18:00,2/25/2025 19:00,2/25/2025,19,93900.718,1099.268,4218.466,2971.578,611.757,7288.964,5890.455,3542.084,10597.15,2002.129,2842.286,14464.252,2141.473,1456.312,28.808,1538.403,2708.141,1936.416,7296.126,33,606.361,4635.579,2742.982,5151.067,2169.268,5128.251,164.558,408.59,141.835,85.159
2/26/2025 1:00,2/25/2025 19:00,2/25/2025 20:00,2/25/2025,20,95176.909,1108.924,4355.536,3010.629,639.747,7462.425,5936.05,3596.298,10879.762,2044.68,2918.325,14551.366,2175.44,1475.342,29.315,1622.768,2666.406,1937.797,7442.026,34,650.274,4633.431,2747.207,5168.727,2174.484,5100.559,163.132,426.476,141.672,84.111
2/26/2025 2:00,2/25/2025 20:00,2/25/2025 21:00,2/25/2025,21,94408.012,1081.365,4380.212,3033.489,645.778,7401.696,5953.546,3567.291,10807.366,2026.69,2906.057,14459.168,2159.757,1501.922,28.71,1557.353,2630.802,1906.446,7439.338,36,618.648,4540.766,2711.118,5073.755,2127.889,5001.632,159.4,430.317,139.052,82.449
2/26/2025 3:00,2/25/2025 21:00,2/25/2025 22:00,2/25/2025,22,92243.214,1013.913,4334.918,3017.505,648.328,7231.311,5895.903,3475.099,10652.426,1982.69,2811.328,14145.322,2100.583,1458.063,27.681,1602.073,2510.04,1835.332,7257.624,33,596.351,4350.106,2647.423,4916.887,2050.802,4866.741,153.512,416.058,132.701,79.494
2/26/2025 4:00,2/25/2025 22:00,2/25/2025 23:00,2/25/2025,23,88724.387,981.358,4250.585,3021.475,641.966,6988.474,5709.544,3289.913,10372.751,1901.68,2698.379,13630.491,2011.475,1436.676,26.695,1520.418,2330.138,1744.761,6947.825,37,611.499,4088.65,2490.112,4678.02,1967.647,4607.892,144.795,391.86,126.557,75.751
2/26/2025 5:00,2/25/2025 23:00,2/26/2025 0:00,2/25/2025,24,85519.67,927.858,4170.387,2988.975,634.316,6805.858,5549.802,3132.314,9937.149,1826.68,2602.932,13214.657,1940.036,1377.495,25.494,1507.25,2232.119,1669.948,6651.567,42,591.863,3849.242,2358.818,4485.143,1917.124,4382.396,134.927,371.686,119.785,71.849
2/26/2025 6:00,2/26/2025 0:00,2/26/2025 1:00,2/26/2025,1,83347.522,888.997,4115.296,2901.087,632.331,6651.389,5455.069,3035.669,9528.466,1807.67,2553.404,13048.372,1904.436,1342.406,25.402,1490.786,2129.31,1630.882,6496.173,37,560.46,3733.813,2236.075,4381.369,1878.059,4206.895,128.928,362.362,116.407,69.009
2/26/2025 7:00,2/26/2025 1:00,2/26/2025 2:00,2/26/2025,2,82543.434,870.793,4139.149,2983.765,641.948,6725.103,5405.695,2990.229,9284.256,1799.67,2529.85,12999.34,1904.139,1355.084,25.973,1480.284,2079.703,1601.293,6376.704,34,566.108,3635.277,2186.066,4323.163,1848.176,4088.201,125.755,362.957,113.071,67.682
2/26/2025 8:00,2/26/2025 2:00,2/26/2025 3:00,2/26/2025,3,82427.391,853.387,4229.498,2927.151,657.201,6729.36,5396.631,2990.173,9103.615,1797.67,2524.787,13138.206,1928.583,1328.176,26.785,1525.357,2049.505,1617.788,6389.107,36,517.491,3594.481,2170.239,4349.772,1829.426,4042.36,123.748,370.808,112.428,67.658
2/26/2025 9:00,2/26/2025 3:00,2/26/2025 4:00,2/26/2025,4,83313.553,871.966,4330.87,2946.114,678.354,6819.977,5514.334,3048.229,8994.191,1815.67,2559.718,13378.801,1978.283,1328.325,27.819,1657.123,2055.298,1626.336,6386.147,33,506.072,3626.268,2184.127,4391.651,1842.855,4016.276,123.811,388.783,114.757,68.398
2/26/2025 10:00,2/26/2025 4:00,2/26/2025 5:00,2/26/2025,5,85639.476,893.097,4503.364,3055.763,705.694,6891.505,5711.14,3192.382,9010.014,1879.67,2658.627,13868.036,2070.162,1374.344,29.012,1601.116,2126.118,1680.084,6509.967,37,552.664,3714.755,2310.392,4538.436,1887.313,4101.324,126.194,422.457,117.707,71.139
2/26/2025 11:00,2/26/2025 5:00,2/26/2025 6:00,2/26/2025,6,91073.721,956.138,4789.92,3167.668,742.592,7389.278,6044.587,3472.294,9183.252,2006.69,2852.536,14920.863,2242.06,1392.146,31.623,1744.695,2282.013,1808.826,6834.089,36,606.383,4037.771,2529.85,4857.076,1996.332,4342.522,132.616,472.091,125.7,76.11
2/26/2025 12:00,2/26/2025 6:00,2/26/2025 7:00,2/26/2025,7,98686.991,1031.056,5207.935,3423.51,803.845,7896.002,6547.381,3848.444,9767.117,2193.72,3123.342,16155.438,2479.167,1425.506,36.078,1921.326,2474.314,1973.51,7369.303,41,646.639,4421.919,2847.816,5313.31,2182.223,4664.867,144.745,526.887,137.629,82.962
2/26/2025 13:00,2/26/2025 7:00,2/26/2025 8:00,2/26/2025,8,101659.073,1003.296,5381.031,3515.743,833.826,8133.131,6678.85,3894.053,10584.089,2282.617,3277.824,16366.444,2436.191,1509.041,37.068,1930.778,2476.085,2015.27,7657.594,44,695.314,4598.157,2990.52,5435.608,2250.444,4727.761,150.376,527.512,144.694,81.756
2/26/2025 14:00,2/26/2025 8:00,2/26/2025 9:00,2/26/2025,9,98315.076,853.225,5211.621,3517.051,819.758,8064.386,6320.214,3517.835,11044.846,2272.995,3205.546,15247.335,2150.094,1541.944,33.031,1782.997,2253.951,1931.959,7798.757,40,675.4,4489.709,2806.173,5239.963,2228.904,4450.289,145.884,455.325,143.362,72.522
2/26/2025 15:00,2/26/2025 9:00,2/26/2025 10:00,2/26/2025,10,93976.402,730.52,4841.073,3485.31,765.159,8009.643,5962.273,3161.539,11124.343,2200.908,3044.485,14185.776,1929.6,1543.98,29.389,1589.171,2026.095,1830.681,7831.176,43,664.997,4347.62,2598.614,4946.484,2175.265,4186.386,141.074,378.305,138.386,65.15
2/26/2025 16:00,2/26/2025 10:00,2/26/2025 11:00,2/26/2025,11,91011.032,629.56,4435.984,3491.405,698.506,7956.01,5723.018,2964.135,11056.496,2215.844,3013.083,13548.479,1790.76,1537.136,27.312,1426.364,1886.614,1768.146,7832.809,34,662.895,4230.762,2473.748,4792.673,2177.712,3976.762,136.668,330.02,134.01,60.121
2/26/2025 17:00,2/26/2025 11:00,2/26/2025 12:00,2/26/2025,12,88690.767,576.619,4165.209,3500.269,644.991,7711.73,5597.9,2852.734,10864.359,2164.734,2955.63,13064.086,1713.066,1542.605,25.988,1323.451,1794.956,1746.93,7839.018,35,680.928,4177.056,2396.378,4685.985,2150.235,3858.613,133.338,301.78,129.897,57.282
2/26/2025 18:00,2/26/2025 12:00,2/26/2025 13:00,2/26/2025,13,86942.459,558.617,3998.478,3423.619,611.468,7605.976,5472.835,2778.592,10746.744,2126.559,2891.852,12772.924,1649.973,1536.36,24.754,1244.378,1734.156,1701.659,7790.913,38,633.782,4127.067,2373.948,4566.485,2095.537,3836.785,131.523,286.99,125.556,56.929
2/26/2025 19:00,2/26/2025 13:00,2/26/2025 14:00,2/26/2025,14,86297.442,575.846,3950.408,3424.046,592.618,7568.555,5383.934,2747.148,10745.172,2084.209,2818.446,12579.497,1630.339,1547.654,24.393,1204.99,1783.736,1679.225,7756.532,34,635.618,4068.145,2335.444,4564.157,2083.9,3882.973,135.184,278.893,122.354,60.026
2/26/2025 20:00,2/26/2025 14:00,2/26/2025 15:00,2/26/2025,15,85882.481,615.229,3862.333,3318.147,579.204,7435.469,5414.423,2768.712,10568.901,2051.249,2810.665,12537.815,1615.495,1538.864,23.752,1218.303,1879.513,1689.595,7644.686,32,642.579,4034.846,2381.976,4565.314,2057.318,3999.3,134.762,279.981,122.625,59.425
2/26/2025 21:00,2/26/2025 15:00,2/26/2025 16:00,2/26/2025,16,86933.07,718.456,3789.38,3328.476,574.851,7457.174,5373.515,2941.834,10554.346,2013.384,2822.218,12712.295,1683.4,1533.953,24.061,1245.195,2076.065,1731.924,7627.762,35,635.906,4013.649,2455.901,4607.137,2026.506,4323.268,142.062,294.533,125.048,65.771
2/26/2025 22:00,2/26/2025 16:00,2/26/2025 17:00,2/26/2025,17,88747.587,859.096,3818.749,3305.774,577.167,7488.608,5494.929,3057.104,10476.571,2009.584,2816.468,13099.296,1818.439,1532.718,24.698,1293.298,2250.991,1776.367,7711.011,39,642.233,4097.209,2534.554,4718.144,2024.522,4603.433,149.699,322.511,128.554,76.86
2/26/2025 23:00,2/26/2025 17:00,2/26/2025 18:00,2/26/2025,18,91675.946,986.445,3911.656,3285.567,576.663,7546.455,5735.041,3207.207,10616.604,2059.166,2832.848,13690.422,1951.409,1541.211,25.795,1385.455,2487.997,1840.777,7809.675,44,648.311,4297.78,2627.098,4886.501,2082.524,4868.497,156.181,357.958,132.889,83.814
2/27/2025 0:00,2/26/2025 18:00,2/26/2025 19:00,2/26/2025,19,94652.812,1072.044,4081.677,3290.365,596.821,7726.677,5912.682,3420.409,10982.366,2087.239,2924.612,14307.223,2084.824,1505.446,27.755,1400.674,2663.109,1892.109,7915.931,46,651.676,4418.119,2705.04,4976.268,2131.697,5049,163.541,396.638,137.904,84.966
2/27/2025 1:00,2/26/2025 19:00,2/26/2025 20:00,2/26/2025,20,94980.164,1070.388,4165.083,3270.701,616.106,7706.401,5966.624,3457.175,11124.97,2090.69,2947.519,14381.18,2103.673,1559.212,27.809,1430.029,2661.471,1883.084,7832.152,48,662.052,4408.74,2654.804,4973.476,2121.955,5025.222,161.656,410.119,136.458,83.415
2/27/2025 2:00,2/26/2025 20:00,2/26/2025 21:00,2/26/2025,21,93711.838,1053.54,4176.477,3298.041,620.998,7620.484,5862.191,3405.531,11030.87,2040.69,2894.794,14220.757,2080.761,1538.847,26.894,1401.915,2596.357,1839.055,7754.732,46,642.19,4295.695,2630.858,4852.068,2082.737,4917.329,157.965,409.752,132.568,81.742
2/27/2025 3:00,2/26/2025 21:00,2/26/2025 22:00,2/26/2025,22,91028.401,1015.816,4100.034,3201.777,613.349,7384.272,5651.542,3307.936,10842.769,1969.69,2789.865,13855.312,2013.534,1476.39,25.737,1472.118,2483.046,1768.085,7537.858,41,620.898,4146.451,2513.241,4659.33,2024.74,4758.851,152.519,393.989,128.917,79.335
2/27/2025 4:00,2/26/2025 22:00,2/26/2025 23:00,2/26/2025,23,86912.684,953.839,3949.518,3066.894,590.066,7146.389,5400.852,3124.221,10522.409,1884.69,2631.845,13264.483,1907.664,1421.875,23.982,1396.88,2302.613,1669.832,7151.928,43,570.243,3888.939,2402.215,4432.84,1926.87,4534.428,142.822,364.191,121.558,75.598
2/27/2025 5:00,2/26/2025 23:00,2/27/2025 0:00,2/26/2025,24,83135.72,898.262,3785.04,2973.525,571.958,6889.808,5194.579,2942.52,10112.217,1815.69,2502.221,12735.635,1810.223,1387.355,22.946,1344.233,2154.231,1594.903,6895.358,48,559.189,3646.353,2266.567,4213.475,1837.217,4275.47,132.415,341.387,113.061,71.882
2/27/2025 6:00,2/27/2025 0:00,2/27/2025 1:00,2/27/2025,1,80293.864,858.945,3711.809,2847.901,552.905,6639.364,5100.038,2826.629,9634.007,1744.68,2397.074,12444.444,1755.648,1337.164,22.495,1311.755,2061.172,1546.414,6710.024,49,561.61,3482.306,2137.965,4039.835,1793.285,4097.248,125.888,328.193,107.38,68.686
2/27/2025 7:00,2/27/2025 1:00,2/27/2025 2:00,2/27/2025,2,78468.854,832.873,3646.108,2830.94,534.045,6528.36,4942.549,2749.735,9322.293,1708.68,2336.037,12262.011,1719.935,1334.449,22.068,1264.816,1992.467,1506.915,6581.139,43,544.064,3384.221,2056.823,3992.174,1749.975,3967.481,122.248,323.827,103.019,66.602
2/27/2025 8:00,2/27/2025 2:00,2/27/2025 3:00,2/27/2025,3,77637.702,820.958,3643.272,2780.063,530.475,6460.159,4979.774,2718.238,9178.149,1686.68,2305.723,12121.332,1707.911,1307.511,22.065,1260.805,1952.939,1495.906,6527.845,40,554.088,3319.767,2045.94,3952.403,1725.709,3887.596,120.085,323.448,102.899,65.962
