UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Coal Generation (MW),Gas Generation (MW),Hydro Generation (MW),Multiple Fuels Generation (MW),Nuclear Generation (MW),Oil Generation (MW),Other Renewables Generation (MW),Solar Generation (MW),Storage Generation (MW),Wind Generation (MW)
1/9/2025 8:00,1/9/2025 2:00,1/9/2025 3:00,1/9/2025,3,114984,28128,46129,547,70,33863,1956,540,0,0,3751
1/9/2025 9:00,1/9/2025 3:00,1/9/2025 4:00,1/9/2025,4,114774,28047,46125,750,70,33859,1941,529,0,0,3453
1/9/2025 10:00,1/9/2025 4:00,1/9/2025 5:00,1/9/2025,5,115306,28729,46225,842,70,33862,2074,537,0,0,2967
1/9/2025 11:00,1/9/2025 5:00,1/9/2025 6:00,1/9/2025,6,118820,30399,46743,2133,173,33853,2334,538,0,0,2647
1/9/2025 12:00,1/9/2025 6:00,1/9/2025 7:00,1/9/2025,7,124681,31228,49395,4405,777,33845,2114,539,0,9,2369
1/9/2025 13:00,1/9/2025 7:00,1/9/2025 8:00,1/9/2025,8,130918,32125,53683,5401,779,33848,2129,533,38,10,2372
1/9/2025 14:00,1/9/2025 8:00,1/9/2025 9:00,1/9/2025,9,132111,32455,53387,4558,771,33850,2045,538,1648,2,2857
1/9/2025 15:00,1/9/2025 9:00,1/9/2025 10:00,1/9/2025,10,127889,31166,49012,2264,650,33852,1845,550,5262,0,3288
1/9/2025 16:00,1/9/2025 10:00,1/9/2025 11:00,1/9/2025,11,125271,30193,47287,864,624,33843,1616,546,6907,0,3391
1/9/2025 17:00,1/9/2025 11:00,1/9/2025 12:00,1/9/2025,12,123861,30142,46449,676,698,33842,1152,541,6982,0,3379
1/9/2025 18:00,1/9/2025 12:00,1/9/2025 13:00,1/9/2025,13,121944,29148,45143,737,771,33842,1039,537,6989,0,3738
1/9/2025 19:00,1/9/2025 13:00,1/9/2025 14:00,1/9/2025,14,120845,28404,44039,667,771,33830,1034,543,7223,0,4334
1/9/2025 20:00,1/9/2025 14:00,1/9/2025 15:00,1/9/2025,15,119230,27221,42507,775,760,33823,1036,540,7475,0,5093
1/9/2025 21:00,1/9/2025 15:00,1/9/2025 16:00,1/9/2025,16,118856,26402,43927,1259,757,33817,1035,537,6484,0,4638
1/9/2025 22:00,1/9/2025 16:00,1/9/2025 17:00,1/9/2025,17,120047,27096,47906,2146,768,33814,1059,540,2499,0,4219
1/9/2025 23:00,1/9/2025 17:00,1/9/2025 18:00,1/9/2025,18,125339,28970,50509,4104,771,33813,1126,544,123,8,5371
1/10/2025 0:00,1/9/2025 18:00,1/9/2025 19:00,1/9/2025,19,128887,30080,52235,4175,772,33821,1411,543,0,7,5843
1/10/2025 1:00,1/9/2025 19:00,1/9/2025 20:00,1/9/2025,20,129252,30407,52065,3895,776,33829,1387,542,0,0,6351
1/10/2025 2:00,1/9/2025 20:00,1/9/2025 21:00,1/9/2025,21,128148,30293,51127,3331,778,33829,1382,540,0,0,6868
1/10/2025 3:00,1/9/2025 21:00,1/9/2025 22:00,1/9/2025,22,126018,29982,50088,2146,778,33840,1168,543,0,0,7473
1/10/2025 4:00,1/9/2025 22:00,1/9/2025 23:00,1/9/2025,23,122391,29722,48823,1208,236,33738,1091,539,0,0,7034
1/10/2025 5:00,1/9/2025 23:00,1/10/2025 0:00,1/9/2025,24,119120,29025,47438,940,70,33628,918,531,0,0,6570
1/10/2025 6:00,1/10/2025 0:00,1/10/2025 1:00,1/10/2025,1,115259,27948,44184,1363,70,33745,853,543,0,0,6553
1/10/2025 7:00,1/10/2025 1:00,1/10/2025 2:00,1/10/2025,2,113689,27790,42981,1607,70,33764,853,549,0,0,6075
1/10/2025 8:00,1/10/2025 2:00,1/10/2025 3:00,1/10/2025,3,113629,27285,44053,1016,70,33779,869,548,0,0,6009
1/10/2025 9:00,1/10/2025 3:00,1/10/2025 4:00,1/10/2025,4,114089,27404,45683,757,70,33792,935,549,0,0,4899
1/10/2025 10:00,1/10/2025 4:00,1/10/2025 5:00,1/10/2025,5,114441,27906,46745,775,70,33805,948,558,0,0,3634
1/10/2025 11:00,1/10/2025 5:00,1/10/2025 6:00,1/10/2025,6,116715,28145,47334,2013,190,33813,1356,557,0,1,3306
1/10/2025 12:00,1/10/2025 6:00,1/10/2025 7:00,1/10/2025,7,121292,27806,49313,3590,683,33819,2376,554,0,7,3144
1/10/2025 13:00,1/10/2025 7:00,1/10/2025 8:00,1/10/2025,8,126716,29045,52266,5048,624,33834,2386,540,36,5,2932
1/10/2025 14:00,1/10/2025 8:00,1/10/2025 9:00,1/10/2025,9,128697,29746,53443,4321,624,33844,2072,542,926,0,3179
1/10/2025 15:00,1/10/2025 9:00,1/10/2025 10:00,1/10/2025,10,126889,30469,51724,2536,577,33853,1814,549,2741,0,2626
1/10/2025 16:00,1/10/2025 10:00,1/10/2025 11:00,1/10/2025,11,125231,31136,50657,1472,652,33846,952,545,3805,0,2166
1/10/2025 17:00,1/10/2025 11:00,1/10/2025 12:00,1/10/2025,12,123364,31283,49570,732,546,33847,667,539,4187,0,1993
1/10/2025 18:00,1/10/2025 12:00,1/10/2025 13:00,1/10/2025,13,120624,30948,47028,621,543,33846,669,535,4395,0,2039
1/10/2025 19:00,1/10/2025 13:00,1/10/2025 14:00,1/10/2025,14,120200,30672,47989,717,541,33839,571,531,3557,0,1783
1/10/2025 20:00,1/10/2025 14:00,1/10/2025 15:00,1/10/2025,15,119795,30604,49204,583,539,33839,518,532,2447,0,1529
1/10/2025 21:00,1/10/2025 15:00,1/10/2025 16:00,1/10/2025,16,118815,30435,49380,1011,539,33840,518,534,1331,0,1227
1/10/2025 22:00,1/10/2025 16:00,1/10/2025 17:00,1/10/2025,17,120483,30335,51385,1801,536,33838,519,556,387,0,1126
1/10/2025 23:00,1/10/2025 17:00,1/10/2025 18:00,1/10/2025,18,124607,30973,54054,2749,537,33838,534,563,10,0,1349
1/11/2025 0:00,1/10/2025 18:00,1/10/2025 19:00,1/10/2025,19,125301,31239,54716,2346,537,33842,566,562,0,0,1493
1/11/2025 1:00,1/10/2025 19:00,1/10/2025 20:00,1/10/2025,20,123329,31128,52803,2067,537,33838,561,558,0,0,1837
1/11/2025 2:00,1/10/2025 20:00,1/10/2025 21:00,1/10/2025,21,120875,31038,50598,1776,532,33842,518,560,0,0,2011
1/11/2025 3:00,1/10/2025 21:00,1/10/2025 22:00,1/10/2025,22,117986,30735,48919,859,522,33843,519,566,0,0,2023
1/11/2025 4:00,1/10/2025 22:00,1/10/2025 23:00,1/10/2025,23,114988,30428,46562,542,176,33849,521,567,0,0,2343
1/11/2025 5:00,1/10/2025 23:00,1/11/2025 0:00,1/10/2025,24,110946,29397,43492,513,1,33846,519,561,0,0,2617
1/11/2025 6:00,1/11/2025 0:00,1/11/2025 1:00,1/11/2025,1,107241,26706,42546,472,1,33853,303,558,0,0,2802
1/11/2025 7:00,1/11/2025 1:00,1/11/2025 2:00,1/11/2025,2,105331,25210,42025,464,1,33855,183,552,0,0,3041
1/11/2025 8:00,1/11/2025 2:00,1/11/2025 3:00,1/11/2025,3,104110,24062,41611,460,1,33821,185,553,0,0,3417
1/11/2025 9:00,1/11/2025 3:00,1/11/2025 4:00,1/11/2025,4,103174,23360,40983,542,1,33745,187,551,0,0,3805
1/11/2025 10:00,1/11/2025 4:00,1/11/2025 5:00,1/11/2025,5,101791,22688,39830,545,1,33651,191,557,0,0,4328
1/11/2025 11:00,1/11/2025 5:00,1/11/2025 6:00,1/11/2025,6,101943,22768,39554,513,1,33592,192,550,0,0,4773
1/11/2025 12:00,1/11/2025 6:00,1/11/2025 7:00,1/11/2025,7,104204,23753,40632,708,1,33537,190,554,0,10,4819
1/11/2025 13:00,1/11/2025 7:00,1/11/2025 8:00,1/11/2025,8,108177,24823,43521,1174,1,33524,188,555,0,2,4389
1/11/2025 14:00,1/11/2025 8:00,1/11/2025 9:00,1/11/2025,9,111133,25791,45294,1722,1,33475,187,563,123,8,3969
1/11/2025 15:00,1/11/2025 9:00,1/11/2025 10:00,1/11/2025,10,111631,26056,45443,1587,1,33498,186,551,899,0,3410
1/11/2025 16:00,1/11/2025 10:00,1/11/2025 11:00,1/11/2025,11,111083,26155,44389,900,1,33550,186,545,2477,0,2880
1/11/2025 17:00,1/11/2025 11:00,1/11/2025 12:00,1/11/2025,12,109639,25595,41980,635,1,33553,183,529,4225,0,2938
1/11/2025 18:00,1/11/2025 12:00,1/11/2025 13:00,1/11/2025,13,109004,25080,40919,640,1,33541,184,531,5171,0,2937
1/11/2025 19:00,1/11/2025 13:00,1/11/2025 14:00,1/11/2025,14,109325,24975,40682,614,1,33565,186,544,5872,0,2886
1/11/2025 20:00,1/11/2025 14:00,1/11/2025 15:00,1/11/2025,15,107943,24463,39852,624,1,33584,188,557,5750,0,2924
1/11/2025 21:00,1/11/2025 15:00,1/11/2025 16:00,1/11/2025,16,107565,24498,39942,939,1,33618,187,547,4887,0,2946
1/11/2025 22:00,1/11/2025 16:00,1/11/2025 17:00,1/11/2025,17,107306,24557,42158,1437,1,33666,187,552,1865,0,2883
1/11/2025 23:00,1/11/2025 17:00,1/11/2025 18:00,1/11/2025,18,112204,26165,45388,2997,1,33695,186,564,103,0,3105
1/12/2025 0:00,1/11/2025 18:00,1/11/2025 19:00,1/11/2025,19,115465,27401,47040,2766,1,33719,185,566,0,9,3778
1/12/2025 1:00,1/11/2025 19:00,1/11/2025 20:00,1/11/2025,20,114446,26772,46320,2279,1,33758,186,568,0,12,4550
1/12/2025 2:00,1/11/2025 20:00,1/11/2025 21:00,1/11/2025,21,113318,26304,45479,1950,1,33770,189,586,0,8,5031
1/12/2025 3:00,1/11/2025 21:00,1/11/2025 22:00,1/11/2025,22,112123,26196,44535,1441,1,33783,190,591,0,1,5385
1/12/2025 4:00,1/11/2025 22:00,1/11/2025 23:00,1/11/2025,23,109491,25749,42954,745,1,33786,192,563,0,0,5501
1/12/2025 5:00,1/11/2025 23:00,1/12/2025 0:00,1/11/2025,24,107533,25022,41091,671,1,33806,192,558,0,0,6192
1/12/2025 6:00,1/12/2025 0:00,1/12/2025 1:00,1/12/2025,1,105552,23701,39316,1728,1,33816,194,560,0,0,6236
1/12/2025 7:00,1/12/2025 1:00,1/12/2025 2:00,1/12/2025,2,104133,23411,38768,1010,1,33831,196,572,0,0,6344
1/12/2025 8:00,1/12/2025 2:00,1/12/2025 3:00,1/12/2025,3,103113,23000,38886,467,1,33837,198,583,0,0,6141
1/12/2025 9:00,1/12/2025 3:00,1/12/2025 4:00,1/12/2025,4,103558,23011,39521,463,1,33838,200,586,0,0,5938
1/12/2025 10:00,1/12/2025 4:00,1/12/2025 5:00,1/12/2025,5,103611,23512,39593,458,1,33840,201,591,0,0,5415
1/12/2025 11:00,1/12/2025 5:00,1/12/2025 6:00,1/12/2025,6,104889,24181,40432,519,1,33834,199,591,0,0,5132
1/12/2025 12:00,1/12/2025 6:00,1/12/2025 7:00,1/12/2025,7,107014,24735,40301,1726,1,33827,197,589,0,0,5638
1/12/2025 13:00,1/12/2025 7:00,1/12/2025 8:00,1/12/2025,8,109482,24639,41701,3006,1,33830,195,581,26,7,5496
1/12/2025 14:00,1/12/2025 8:00,1/12/2025 9:00,1/12/2025,9,111405,24879,42090,2381,1,33827,194,574,1500,3,5956
1/12/2025 15:00,1/12/2025 9:00,1/12/2025 10:00,1/12/2025,10,110016,23836,39774,1274,1,33831,193,574,4328,0,6205
1/12/2025 16:00,1/12/2025 10:00,1/12/2025 11:00,1/12/2025,11,107996,22243,38572,727,1,33835,194,574,5686,0,6164
1/12/2025 17:00,1/12/2025 11:00,1/12/2025 12:00,1/12/2025,12,105732,21834,36340,551,1,33828,193,578,6174,0,6233
1/12/2025 18:00,1/12/2025 12:00,1/12/2025 13:00,1/12/2025,13,103839,21582,33990,582,1,33825,192,575,6731,0,6361
1/12/2025 19:00,1/12/2025 13:00,1/12/2025 14:00,1/12/2025,14,102258,20574,33166,598,1,33820,191,580,6612,0,6716
1/12/2025 20:00,1/12/2025 14:00,1/12/2025 15:00,1/12/2025,15,102052,20365,33687,566,1,33819,189,575,6204,0,6646
1/12/2025 21:00,1/12/2025 15:00,1/12/2025 16:00,1/12/2025,16,102325,20435,34722,1037,1,33812,187,568,4711,0,6852
1/12/2025 22:00,1/12/2025 16:00,1/12/2025 17:00,1/12/2025,17,104480,21502,38027,1617,1,33809,189,566,1673,0,7096
1/12/2025 23:00,1/12/2025 17:00,1/12/2025 18:00,1/12/2025,18,108244,23893,40841,2054,1,33809,189,569,70,0,6818
1/13/2025 0:00,1/12/2025 18:00,1/12/2025 19:00,1/12/2025,19,111585,25229,42698,2145,1,33809,187,563,0,8,6945
1/13/2025 1:00,1/12/2025 19:00,1/12/2025 20:00,1/12/2025,20,111956,25757,42353,2121,1,33816,190,566,0,10,7142
1/13/2025 2:00,1/12/2025 20:00,1/12/2025 21:00,1/12/2025,21,112248,25960,42147,2050,1,33811,193,562,0,9,7515
1/13/2025 3:00,1/12/2025 21:00,1/12/2025 22:00,1/12/2025,22,109930,25356,40986,1351,1,33824,193,581,0,1,7637
1/13/2025 4:00,1/12/2025 22:00,1/12/2025 23:00,1/12/2025,23,107324,24799,39622,779,1,33832,192,592,0,0,7507
1/13/2025 5:00,1/12/2025 23:00,1/13/2025 0:00,1/12/2025,24,104671,23656,37918,724,1,33831,195,592,0,0,7754
1/13/2025 6:00,1/13/2025 0:00,1/13/2025 1:00,1/13/2025,1,103216,22349,37628,487,1,33827,198,594,0,0,8132
1/13/2025 7:00,1/13/2025 1:00,1/13/2025 2:00,1/13/2025,2,103800,22301,38208,438,1,33830,200,588,0,0,8234
1/13/2025 8:00,1/13/2025 2:00,1/13/2025 3:00,1/13/2025,3,103462,22315,37788,435,1,33835,204,580,0,0,8304
1/13/2025 9:00,1/13/2025 3:00,1/13/2025 4:00,1/13/2025,4,103397,22155,38117,434,1,33836,203,578,0,0,8073
1/13/2025 10:00,1/13/2025 4:00,1/13/2025 5:00,1/13/2025,5,103961,22368,38656,554,1,33838,202,587,0,0,7755
1/13/2025 11:00,1/13/2025 5:00,1/13/2025 6:00,1/13/2025,6,108067,23498,41095,931,1,33834,199,584,0,7,7918
1/13/2025 12:00,1/13/2025 6:00,1/13/2025 7:00,1/13/2025,7,114761,25031,44221,3097,1,33832,197,588,0,9,7785
1/13/2025 13:00,1/13/2025 7:00,1/13/2025 8:00,1/13/2025,8,119916,26072,46693,4645,1,33830,196,587,16,3,7873
1/13/2025 14:00,1/13/2025 8:00,1/13/2025 9:00,1/13/2025,9,121294,27066,47217,3690,2,33844,195,581,887,0,7812
1/13/2025 15:00,1/13/2025 9:00,1/13/2025 10:00,1/13/2025,10,120258,27458,44595,2031,3,33837,192,585,4037,0,7520
1/13/2025 16:00,1/13/2025 10:00,1/13/2025 11:00,1/13/2025,11,118168,26792,42409,729,2,33832,191,587,6073,0,7553
1/13/2025 17:00,1/13/2025 11:00,1/13/2025 12:00,1/13/2025,12,115764,25671,40739,644,3,33825,190,591,6642,0,7459
1/13/2025 18:00,1/13/2025 12:00,1/13/2025 13:00,1/13/2025,13,113353,24414,39417,630,2,33823,188,586,6836,0,7457
1/13/2025 19:00,1/13/2025 13:00,1/13/2025 14:00,1/13/2025,14,112121,23473,38995,664,3,33823,187,590,7005,0,7381
1/13/2025 20:00,1/13/2025 14:00,1/13/2025 15:00,1/13/2025,15,110249,22388,37809,740,3,33819,185,588,7238,0,7479
1/13/2025 21:00,1/13/2025 15:00,1/13/2025 16:00,1/13/2025,16,109723,22159,38015,1135,3,33821,184,592,6673,0,7141
1/13/2025 22:00,1/13/2025 16:00,1/13/2025 17:00,1/13/2025,17,110567,23025,41327,2352,3,33818,183,594,2964,0,6301
1/13/2025 23:00,1/13/2025 17:00,1/13/2025 18:00,1/13/2025,18,115497,25687,45503,4199,3,33814,182,599,250,11,5249
1/14/2025 0:00,1/13/2025 18:00,1/13/2025 19:00,1/13/2025,19,119968,27345,48764,4249,3,33820,249,599,54,5,4880
1/14/2025 1:00,1/13/2025 19:00,1/13/2025 20:00,1/13/2025,20,119469,27881,48004,3408,2,33827,305,603,49,0,5390
1/14/2025 2:00,1/13/2025 20:00,1/13/2025 21:00,1/13/2025,21,118699,27977,47952,2081,1,33823,324,595,49,0,5897
1/14/2025 3:00,1/13/2025 21:00,1/13/2025 22:00,1/13/2025,22,116331,27673,46085,1353,1,33832,328,601,49,0,6409
1/14/2025 4:00,1/13/2025 22:00,1/13/2025 23:00,1/13/2025,23,113635,27074,44268,721,1,33832,211,603,49,0,6876
1/14/2025 5:00,1/13/2025 23:00,1/14/2025 0:00,1/13/2025,24,110865,26082,42551,457,1,33845,187,602,49,0,7091
1/14/2025 6:00,1/14/2025 0:00,1/14/2025 1:00,1/14/2025,1,109492,25421,41956,438,1,33853,188,604,49,0,6982
1/14/2025 7:00,1/14/2025 1:00,1/14/2025 2:00,1/14/2025,2,109389,25552,42112,437,1,33856,190,599,49,0,6593
1/14/2025 8:00,1/14/2025 2:00,1/14/2025 3:00,1/14/2025,3,109102,25711,42832,434,1,33863,191,585,49,0,5436
1/14/2025 9:00,1/14/2025 3:00,1/14/2025 4:00,1/14/2025,4,108745,25896,43161,521,13,33858,194,579,49,0,4474
1/14/2025 10:00,1/14/2025 4:00,1/14/2025 5:00,1/14/2025,5,110134,26045,44485,627,99,33852,196,573,49,0,4208
1/14/2025 11:00,1/14/2025 5:00,1/14/2025 6:00,1/14/2025,6,115239,26159,47653,1467,263,33854,516,575,49,0,4703
1/14/2025 12:00,1/14/2025 6:00,1/14/2025 7:00,1/14/2025,7,122213,26347,51454,2836,874,33857,965,581,49,0,5250
1/14/2025 13:00,1/14/2025 7:00,1/14/2025 8:00,1/14/2025,8,128917,27311,55248,4161,894,33861,951,581,78,10,5822
1/14/2025 14:00,1/14/2025 8:00,1/14/2025 9:00,1/14/2025,9,130555,28479,54455,3228,908,33867,621,576,1794,4,6623
1/14/2025 15:00,1/14/2025 9:00,1/14/2025 10:00,1/14/2025,10,126454,27874,48898,1880,840,33870,209,580,4875,0,7428
1/14/2025 16:00,1/14/2025 10:00,1/14/2025 11:00,1/14/2025,11,123827,27585,45977,947,863,33866,214,573,6122,0,7680
1/14/2025 17:00,1/14/2025 11:00,1/14/2025 12:00,1/14/2025,12,121473,27153,44304,708,754,33864,192,568,6260,0,7670
1/14/2025 18:00,1/14/2025 12:00,1/14/2025 13:00,1/14/2025,13,119719,26110,44099,652,752,33847,186,558,6072,0,7443
1/14/2025 19:00,1/14/2025 13:00,1/14/2025 14:00,1/14/2025,14,117989,25231,43106,608,759,33839,186,548,6365,0,7347
1/14/2025 20:00,1/14/2025 14:00,1/14/2025 15:00,1/14/2025,15,117073,24899,43052,668,750,33837,185,536,5873,0,7273
1/14/2025 21:00,1/14/2025 15:00,1/14/2025 16:00,1/14/2025,16,116730,25466,43745,1126,776,33830,183,529,4706,0,6369
1/14/2025 22:00,1/14/2025 16:00,1/14/2025 17:00,1/14/2025,17,117824,27012,46042,2121,799,33828,183,522,2153,0,5164
1/14/2025 23:00,1/14/2025 17:00,1/14/2025 18:00,1/14/2025,18,123530,28728,51072,3848,773,33838,185,534,194,0,4358
1/15/2025 0:00,1/14/2025 18:00,1/14/2025 19:00,1/14/2025,19,126977,29624,53365,4486,772,33847,186,532,49,0,4116
1/15/2025 1:00,1/14/2025 19:00,1/14/2025 20:00,1/14/2025,20,126780,29914,52863,4435,813,33847,186,532,49,9,4132
1/15/2025 2:00,1/14/2025 20:00,1/14/2025 21:00,1/14/2025,21,125747,30031,51879,3813,959,33843,186,533,49,2,4452
1/15/2025 3:00,1/14/2025 21:00,1/14/2025 22:00,1/14/2025,22,123506,30135,50361,2796,956,33846,186,531,49,10,4636
1/15/2025 4:00,1/14/2025 22:00,1/14/2025 23:00,1/14/2025,23,120285,29995,49614,1024,333,33842,187,531,50,2,4707
1/15/2025 5:00,1/14/2025 23:00,1/15/2025 0:00,1/14/2025,24,116627,29463,47094,585,253,33847,186,526,49,7,4617
1/15/2025 6:00,1/15/2025 0:00,1/15/2025 1:00,1/15/2025,1,114579,29169,45628,586,253,33844,187,525,49,0,4338
1/15/2025 7:00,1/15/2025 1:00,1/15/2025 2:00,1/15/2025,2,113477,28836,45349,594,253,33843,187,532,49,0,3834
1/15/2025 8:00,1/15/2025 2:00,1/15/2025 3:00,1/15/2025,3,113326,28790,45809,590,253,33838,187,531,49,0,3279
1/15/2025 9:00,1/15/2025 3:00,1/15/2025 4:00,1/15/2025,4,113142,28462,46232,640,294,33838,206,531,49,0,2890
1/15/2025 10:00,1/15/2025 4:00,1/15/2025 5:00,1/15/2025,5,115285,28790,48192,650,358,33839,244,555,49,0,2608
1/15/2025 11:00,1/15/2025 5:00,1/15/2025 6:00,1/15/2025,6,119156,29355,50738,1217,487,33844,570,571,49,0,2325
1/15/2025 12:00,1/15/2025 6:00,1/15/2025 7:00,1/15/2025,7,125162,29795,52536,3835,1102,33847,1280,573,49,0,2145
1/15/2025 13:00,1/15/2025 7:00,1/15/2025 8:00,1/15/2025,8,130948,30191,56567,5014,1108,33842,1387,562,108,7,2162
1/15/2025 14:00,1/15/2025 8:00,1/15/2025 9:00,1/15/2025,9,131745,30158,56515,4512,1113,33848,798,566,2032,0,2203
1/15/2025 15:00,1/15/2025 9:00,1/15/2025 10:00,1/15/2025,10,127488,29922,51298,1998,1095,33848,270,548,6049,0,2460
1/15/2025 16:00,1/15/2025 10:00,1/15/2025 11:00,1/15/2025,11,122997,29554,46534,879,991,33839,264,529,8044,0,2363
1/15/2025 17:00,1/15/2025 11:00,1/15/2025 12:00,1/15/2025,12,120643,29701,44439,557,933,33824,261,534,8031,0,2363
1/15/2025 18:00,1/15/2025 12:00,1/15/2025 13:00,1/15/2025,13,118347,29261,42355,535,937,33824,258,549,7910,0,2718
1/15/2025 19:00,1/15/2025 13:00,1/15/2025 14:00,1/15/2025,14,116937,27927,41615,532,884,33821,257,543,8026,0,3332
1/15/2025 20:00,1/15/2025 14:00,1/15/2025 15:00,1/15/2025,15,116028,26913,41280,516,859,33822,279,551,8201,0,3607
1/15/2025 21:00,1/15/2025 15:00,1/15/2025 16:00,1/15/2025,16,115971,26645,42121,870,855,33819,346,559,7262,0,3494
1/15/2025 22:00,1/15/2025 16:00,1/15/2025 17:00,1/15/2025,17,117360,27581,45794,1759,793,33807,362,557,3198,0,3509
1/15/2025 23:00,1/15/2025 17:00,1/15/2025 18:00,1/15/2025,18,123212,28635,50504,4395,795,33813,363,572,379,0,3756
1/16/2025 0:00,1/15/2025 18:00,1/15/2025 19:00,1/15/2025,19,127736,29419,53418,4810,797,33815,362,573,145,0,4397
1/16/2025 1:00,1/15/2025 19:00,1/15/2025 20:00,1/15/2025,20,128036,29490,52838,4306,797,33821,362,580,143,0,5699
1/16/2025 2:00,1/15/2025 20:00,1/15/2025 21:00,1/15/2025,21,127485,29239,51613,3858,798,33822,364,584,137,3,7067
1/16/2025 3:00,1/15/2025 21:00,1/15/2025 22:00,1/15/2025,22,125343,28960,49750,3233,799,33816,362,576,135,8,7704
1/16/2025 4:00,1/15/2025 22:00,1/15/2025 23:00,1/15/2025,23,122515,28866,47991,2204,231,33819,377,583,135,2,8307
1/16/2025 5:00,1/15/2025 23:00,1/16/2025 0:00,1/15/2025,24,118719,28564,45849,1278,70,33817,379,581,135,7,8039
1/16/2025 6:00,1/16/2025 0:00,1/16/2025 1:00,1/16/2025,1,116871,27813,45524,472,70,33819,380,566,135,3,8089
1/16/2025 7:00,1/16/2025 1:00,1/16/2025 2:00,1/16/2025,2,116683,27981,45146,444,70,33819,375,574,135,0,8139
1/16/2025 8:00,1/16/2025 2:00,1/16/2025 3:00,1/16/2025,3,114709,27152,44246,441,70,33826,409,581,126,0,7858
1/16/2025 9:00,1/16/2025 3:00,1/16/2025 4:00,1/16/2025,4,114718,26489,44791,540,70,33806,478,574,126,0,7844
1/16/2025 10:00,1/16/2025 4:00,1/16/2025 5:00,1/16/2025,5,115480,26274,45816,566,70,33622,632,569,126,0,7805
1/16/2025 11:00,1/16/2025 5:00,1/16/2025 6:00,1/16/2025,6,118043,25600,47723,1515,70,33580,1243,573,126,0,7613
1/16/2025 12:00,1/16/2025 6:00,1/16/2025 7:00,1/16/2025,7,125084,26176,51462,3833,230,33575,1305,582,126,8,7787
1/16/2025 13:00,1/16/2025 7:00,1/16/2025 8:00,1/16/2025,8,130481,27153,54037,4943,250,33364,2020,575,160,5,7974
1/16/2025 14:00,1/16/2025 8:00,1/16/2025 9:00,1/16/2025,9,130610,28460,53549,3505,251,33116,2127,570,984,1,8047
1/16/2025 15:00,1/16/2025 9:00,1/16/2025 10:00,1/16/2025,10,127362,28605,50995,1632,238,33107,1422,577,3155,1,7630
1/16/2025 16:00,1/16/2025 10:00,1/16/2025 11:00,1/16/2025,11,124347,27959,48806,875,180,33102,918,561,4382,0,7564
1/16/2025 17:00,1/16/2025 11:00,1/16/2025 12:00,1/16/2025,12,123137,27454,48392,548,195,33094,588,559,4523,0,7784
1/16/2025 18:00,1/16/2025 12:00,1/16/2025 13:00,1/16/2025,13,121501,27002,47369,503,178,33089,564,550,4464,0,7782
1/16/2025 19:00,1/16/2025 13:00,1/16/2025 14:00,1/16/2025,14,120916,26980,47633,496,178,33087,554,550,4116,0,7322
1/16/2025 20:00,1/16/2025 14:00,1/16/2025 15:00,1/16/2025,15,119822,26835,47147,467,177,33082,531,557,3772,0,7254
1/16/2025 21:00,1/16/2025 15:00,1/16/2025 16:00,1/16/2025,16,118486,26480,46906,544,175,33075,540,555,3108,0,7103
1/16/2025 22:00,1/16/2025 16:00,1/16/2025 17:00,1/16/2025,17,118127,26378,48168,1355,173,33081,519,560,1396,0,6497
1/16/2025 23:00,1/16/2025 17:00,1/16/2025 18:00,1/16/2025,18,120725,26876,50560,3391,178,33053,704,561,84,3,5315
1/17/2025 0:00,1/16/2025 18:00,1/16/2025 19:00,1/16/2025,19,122529,27289,52703,3331,178,33049,805,564,17,9,4584
1/17/2025 1:00,1/16/2025 19:00,1/16/2025 20:00,1/16/2025,20,121260,27203,53157,2144,178,33048,634,560,17,1,4318
1/17/2025 2:00,1/16/2025 20:00,1/16/2025 21:00,1/16/2025,21,118130,27498,50608,1743,177,33046,544,556,8,0,3950
1/17/2025 3:00,1/16/2025 21:00,1/16/2025 22:00,1/16/2025,22,115148,27805,48880,836,177,33041,390,554,6,0,3459
1/17/2025 4:00,1/16/2025 22:00,1/16/2025 23:00,1/16/2025,23,112071,28169,46720,428,57,32918,193,558,6,0,3022
1/17/2025 5:00,1/16/2025 23:00,1/17/2025 0:00,1/16/2025,24,108868,27729,44304,389,1,32790,193,562,6,0,2894
1/17/2025 6:00,1/17/2025 0:00,1/17/2025 1:00,1/17/2025,1,106137,26727,42457,386,1,32876,413,562,6,0,2709
1/17/2025 7:00,1/17/2025 1:00,1/17/2025 2:00,1/17/2025,2,105037,25853,42489,385,1,32658,405,561,6,0,2679
1/17/2025 8:00,1/17/2025 2:00,1/17/2025 3:00,1/17/2025,3,104441,25689,41758,384,1,32532,310,571,6,0,3190
1/17/2025 9:00,1/17/2025 3:00,1/17/2025 4:00,1/17/2025,4,103958,25189,41194,480,1,32543,363,543,6,0,3639
1/17/2025 10:00,1/17/2025 4:00,1/17/2025 5:00,1/17/2025,5,105018,24628,42138,548,1,32551,446,529,6,0,4171
1/17/2025 11:00,1/17/2025 5:00,1/17/2025 6:00,1/17/2025,6,108710,24563,43583,1155,1,32571,1021,534,6,4,5272
1/17/2025 12:00,1/17/2025 6:00,1/17/2025 7:00,1/17/2025,7,114920,25132,45606,3597,1,32576,1203,546,6,5,6248
